ligne,puissance_reel,p_pd,p_nomad,diff_pd,diff_nomad,nb_iter,t_pd,t_nomad,nb_turbines,nb_actives_pd,convergence
34,176.48562088012696,186.05288242597607,185.58053972476404,9.567261545849107,9.094918844637078,80,0.029194399998232257,5.83788949999871,5,4,"[(1, 173.3636980904), (3, 174.4894200636), (5, 174.6171111231), (11, 175.4304306369), (30, 175.5663499604), (31, 175.6852212369), (33, 175.947395198), (35, 176.1395309662), (36, 176.4925446137), (38, 176.8122072761), (39, 176.9782285778), (46, 179.2030777693), (47, 180.6085406239), (50, 185.5620922056), (62, 185.5805397248), (80, 185.5805397248)]"
35,176.37964096069337,184.67707740015385,182.42287059931235,8.297436439460483,6.043229638618982,80,0.029786600003717467,6.200718100000813,5,4,"[(1, 171.7517383634), (3, 172.7333842753), (5, 172.9079761434), (8, 173.1775614496), (11, 173.2720635838), (14, 173.4951738287), (15, 173.5787790633), (18, 173.7823072707), (33, 173.8969477428), (35, 174.174765402), (36, 174.3731885838), (44, 174.7453487362), (46, 175.0012694672), (47, 175.5661366376), (51, 179.8533215501), (60, 181.0322678479), (63, 182.4228705993), (80, 182.4228705993)]"
36,176.430339050293,185.99320791914164,184.32119119869952,9.562868868848653,7.8908521484065375,80,0.03024830000504153,6.1919637999963015,5,4,"[(1, 173.3074942618), (3, 174.4330632338), (5, 174.5599579218), (11, 175.3726629609), (30, 175.5083164527), (31, 175.6271008515), (33, 175.8885064408), (35, 176.0813619861), (36, 176.4343488747), (38, 176.7536737216), (39, 176.9195499509), (63, 177.1341124392), (64, 177.394771799), (74, 177.9244565663), (77, 181.4081483298), (78, 184.3211911987), (80, 184.3211911987)]"
37,176.69654022216798,186.1124627253754,184.60211143130522,9.415922503207412,7.905571209137236,80,0.03235349999886239,6.188679600003525,5,4,"[(1, 173.4197585294), (3, 174.5456383715), (5, 174.674157573), (11, 175.4880873208), (30, 175.6242777539), (31, 175.7432368062), (33, 176.0061853843), (35, 176.1975903621), (36, 176.5506298861), (38, 176.8706347489), (39, 177.0368024808), (46, 180.9871046612), (49, 182.8393105949), (50, 184.1359438975), (73, 184.6021114313), (80, 184.6021114313)]"
38,176.48735900878907,186.05288242597607,185.58053972476404,9.565523417186995,9.093180715974967,80,0.03075850000459468,5.918776899998193,5,4,"[(1, 173.3636980904), (3, 174.4894200636), (5, 174.6171111231), (11, 175.4304306369), (30, 175.5663499604), (31, 175.6852212369), (33, 175.947395198), (35, 176.1395309662), (36, 176.4925446137), (38, 176.8122072761), (39, 176.9782285778), (46, 179.2030777693), (47, 180.6085406239), (50, 185.5620922056), (62, 185.5805397248), (80, 185.5805397248)]"
39,176.63917800903323,186.05288242597607,185.58053972476404,9.413704416942835,8.941361715730807,80,0.02912800000194693,5.841487400000915,5,4,"[(1, 173.3636980904), (3, 174.4894200636), (5, 174.6171111231), (11, 175.4304306369), (30, 175.5663499604), (31, 175.6852212369), (33, 175.947395198), (35, 176.1395309662), (36, 176.4925446137), (38, 176.8122072761), (39, 176.9782285778), (46, 179.2030777693), (47, 180.6085406239), (50, 185.5620922056), (62, 185.5805397248), (80, 185.5805397248)]"
40,175.3537387084961,184.67707740015385,182.42287059931235,9.323338691657739,7.069131890816237,80,0.03247759999794653,5.944243199999619,5,4,"[(1, 171.7517383634), (3, 172.7333842753), (5, 172.9079761434), (8, 173.1775614496), (11, 173.2720635838), (14, 173.4951738287), (15, 173.5787790633), (18, 173.7823072707), (33, 173.8969477428), (35, 174.174765402), (36, 174.3731885838), (44, 174.7453487362), (46, 175.0012694672), (47, 175.5661366376), (51, 179.8533215501), (60, 181.0322678479), (63, 182.4228705993), (80, 182.4228705993)]"
41,198.09620864868162,205.12989773682588,205.12989773682588,7.033689088144257,7.033689088144257,80,0.04163120000157505,6.236801699997159,5,5,"[(1, 203.7213334948), (3, 204.0187573758), (15, 204.1805995125), (18, 204.5874766873), (19, 204.7838943661), (26, 204.9560944354), (30, 204.9660042935), (35, 205.0882649557), (41, 205.1151770931), (43, 205.1298977368), (80, 205.1298977368)]"
42,202.5580950927734,208.0267786308895,208.0198201758705,5.468683538116096,5.461725083097093,80,0.049549800001841504,6.2903940999967745,5,5,"[(1, 206.508315425), (3, 207.2752471968), (17, 207.5968642384), (26, 207.6687550374), (28, 207.802564737), (33, 207.8027499861), (35, 207.8728976571), (37, 207.8798561121), (39, 207.9110373854), (40, 207.9883287605), (42, 208.0121581017), (62, 208.0131552764), (78, 208.0198201759), (80, 208.0198201759)]"
43,202.8211322402954,207.90143448840786,207.88788722017722,5.080302248112446,5.066754979881807,80,0.041870200002449565,6.1833456000022124,5,5,"[(1, 206.383853542), (3, 207.1506737765), (17, 207.4716085046), (26, 207.5432826647), (28, 207.676561997), (33, 207.6773437277), (35, 207.7469736819), (37, 207.7541167276), (39, 207.7854877614), (40, 207.863042492), (42, 207.8863528333), (66, 207.8878872202), (80, 207.8878872202)]"
44,203.2337174987793,207.96420546933362,207.95715422237674,4.7304879705543215,4.723436723597445,80,0.04493499999807682,6.135235900001135,5,5,"[(1, 206.4461905683), (3, 207.2130646192), (17, 207.5343370757), (26, 207.6061163746), (28, 207.739659963), (33, 207.7401459698), (35, 207.810032229), (37, 207.817083476), (39, 207.8483613726), (40, 207.9257848855), (42, 207.9493521751), (74, 207.950134118), (79, 207.9571542224), (80, 207.9571542224)]"
45,202.5070412826538,207.95167861124673,207.95167861124673,5.444637328592933,5.444637328592933,80,0.04162489999725949,6.133032900004764,5,5,"[(1, 206.4337515712), (3, 207.2006145559), (17, 207.5218189793), (26, 207.5935767601), (28, 207.7270673971), (33, 207.7276128977), (35, 207.7974475338), (37, 207.8045172033), (39, 207.8358139895), (40, 207.9132637957), (42, 207.9367793338), (70, 207.9440634412), (73, 207.9516786112), (80, 207.9516786112)]"
46,202.87711639404296,207.96420546933362,207.95715422237674,5.087089075290663,5.080037828333786,80,0.04203579999739304,6.158249600004638,5,5,"[(1, 206.4461905683), (3, 207.2130646192), (17, 207.5343370757), (26, 207.6061163746), (28, 207.739659963), (33, 207.7401459698), (35, 207.810032229), (37, 207.817083476), (39, 207.8483613726), (40, 207.9257848855), (42, 207.9493521751), (74, 207.950134118), (79, 207.9571542224), (80, 207.9571542224)]"
47,181.62115539550783,192.5227566398528,191.44742866412085,10.90160124434496,9.826273268613022,80,0.03557649999856949,6.281533900000795,5,4,"[(1, 182.2349614517), (3, 183.3019894949), (11, 183.3194190195), (14, 183.8661578086), (21, 184.0350811182), (26, 184.1856829511), (27, 184.2846425079), (29, 184.5326416024), (34, 184.5895457772), (36, 184.7517096817), (38, 185.1075934352), (40, 185.1404664466), (42, 185.3368136666), (52, 185.4897529015), (54, 185.5770976657), (58, 185.6385025804), (66, 186.6526098718), (67, 188.3833366486), (69, 191.4474286641), (80, 191.4474286641)]"
48,176.8167892456055,186.05288242597607,185.58053972476404,9.236093180370574,8.763750479158546,80,0.03006160000222735,5.957167900000059,5,4,"[(1, 173.3636980904), (3, 174.4894200636), (5, 174.6171111231), (11, 175.4304306369), (30, 175.5663499604), (31, 175.6852212369), (33, 175.947395198), (35, 176.1395309662), (36, 176.4925446137), (38, 176.8122072761), (39, 176.9782285778), (46, 179.2030777693), (47, 180.6085406239), (50, 185.5620922056), (62, 185.5805397248), (80, 185.5805397248)]"
49,176.6602008056641,186.05288242597607,185.58053972476404,9.392681620311976,8.920338919099947,80,0.033203700004378334,5.884802699998545,5,4,"[(1, 173.3636980904), (3, 174.4894200636), (5, 174.6171111231), (11, 175.4304306369), (30, 175.5663499604), (31, 175.6852212369), (33, 175.947395198), (35, 176.1395309662), (36, 176.4925446137), (38, 176.8122072761), (39, 176.9782285778), (46, 179.2030777693), (47, 180.6085406239), (50, 185.5620922056), (62, 185.5805397248), (80, 185.5805397248)]"
50,176.51003173828127,186.05288242597607,185.58053972476404,9.542850687694795,9.070507986482767,80,0.030061400000704452,5.93248300000414,5,4,"[(1, 173.3636980904), (3, 174.4894200636), (5, 174.6171111231), (11, 175.4304306369), (30, 175.5663499604), (31, 175.6852212369), (33, 175.947395198), (35, 176.1395309662), (36, 176.4925446137), (38, 176.8122072761), (39, 176.9782285778), (46, 179.2030777693), (47, 180.6085406239), (50, 185.5620922056), (62, 185.5805397248), (80, 185.5805397248)]"
51,176.51875350952147,186.05288242597607,185.58053972476404,9.534128916454591,9.061786215242563,80,0.030153599996992853,5.8630893000008655,5,4,"[(1, 173.3636980904), (3, 174.4894200636), (5, 174.6171111231), (11, 175.4304306369), (30, 175.5663499604), (31, 175.6852212369), (33, 175.947395198), (35, 176.1395309662), (36, 176.4925446137), (38, 176.8122072761), (39, 176.9782285778), (46, 179.2030777693), (47, 180.6085406239), (50, 185.5620922056), (62, 185.5805397248), (80, 185.5805397248)]"
